"DATETIME","TZ","TEMP"
2013-08-14 11:00:00,"Etc/GMT-7",16.141
2013-08-14 12:00:00,"Etc/GMT-7",17.4404190969988
2013-08-14 13:00:00,"Etc/GMT-7",18.901
2013-08-14 14:00:00,"Etc/GMT-7",20.1565993060023
2013-08-14 15:00:00,"Etc/GMT-7",20.615
2013-08-14 16:00:00,"Etc/GMT-7",19.9100586789919
2013-08-14 17:00:00,"Etc/GMT-7",18.806
2013-08-14 18:00:00,"Etc/GMT-7",18.0616659780302
2013-08-14 19:00:00,"Etc/GMT-7",17.284
2013-08-14 20:00:00,"Etc/GMT-7",16.0294024088872
2013-08-14 21:00:00,"Etc/GMT-7",14.804
2013-08-14 22:00:00,"Etc/GMT-7",14.131224386421
2013-08-14 23:00:00,"Etc/GMT-7",13.654
2013-08-15 00:00:00,"Etc/GMT-7",12.9972000454287
2013-08-15 01:00:00,"Etc/GMT-7",12.594
2013-08-15 02:00:00,"Etc/GMT-7",12.8159754318642
2013-08-15 03:00:00,"Etc/GMT-7",12.98
2013-08-15 04:00:00,"Etc/GMT-7",12.4361482271144
2013-08-15 05:00:00,"Etc/GMT-7",11.722
2013-08-15 06:00:00,"Etc/GMT-7",11.5214316596781
2013-08-15 07:00:00,"Etc/GMT-7",11.916
2013-08-15 08:00:00,"Etc/GMT-7",12.7666251341734
2013-08-15 09:00:00,"Etc/GMT-7",13.654
2013-08-15 10:00:00,"Etc/GMT-7",14.2176928036285
2013-08-15 11:00:00,"Etc/GMT-7",14.613
2013-08-15 12:00:00,"Etc/GMT-7",15.0538536513126
2013-08-15 13:00:00,"Etc/GMT-7",15.473
2013-08-15 14:00:00,"Etc/GMT-7",15.728892591121
2013-08-15 15:00:00,"Etc/GMT-7",15.664
2013-08-15 16:00:00,"Etc/GMT-7",15.2385759842034
2013-08-15 17:00:00,"Etc/GMT-7",14.9
2013-08-15 18:00:00,"Etc/GMT-7",14.9849284720654
2013-08-15 19:00:00,"Etc/GMT-7",14.9
2013-08-15 20:00:00,"Etc/GMT-7",14.0409601275351
2013-08-15 21:00:00,"Etc/GMT-7",12.69
2013-08-15 22:00:00,"Etc/GMT-7",11.3296060177944
2013-08-15 23:00:00,"Etc/GMT-7",10.357
2013-08-16 00:00:00,"Etc/GMT-7",9.9964908012874
2013-08-16 01:00:00,"Etc/GMT-7",9.866
2013-08-16 02:00:00,"Etc/GMT-7",9.57118077705602
2013-08-16 03:00:00,"Etc/GMT-7",9.275
2013-08-16 04:00:00,"Etc/GMT-7",9.17841109048852
2013-08-16 05:00:00,"Etc/GMT-7",9.077
2013-08-16 06:00:00,"Etc/GMT-7",8.83267486098991
2013-08-16 07:00:00,"Etc/GMT-7",8.978
2013-08-16 08:00:00,"Etc/GMT-7",9.99938946555183
2013-08-16 09:00:00,"Etc/GMT-7",11.528
2013-08-16 10:00:00,"Etc/GMT-7",13.2171422768028
2013-08-16 11:00:00,"Etc/GMT-7",15.664
2013-08-16 12:00:00,"Etc/GMT-7",19.2229164272371
2013-08-16 13:00:00,"Etc/GMT-7",22.333
2013-08-16 14:00:00,"Etc/GMT-7",23.4610670142488
2013-08-16 15:00:00,"Etc/GMT-7",23.1
2013-08-16 16:00:00,"Etc/GMT-7",22.1351905157677
2013-08-16 17:00:00,"Etc/GMT-7",20.996
2013-08-16 18:00:00,"Etc/GMT-7",19.8927959226806
2013-08-16 19:00:00,"Etc/GMT-7",18.616
2013-08-16 20:00:00,"Etc/GMT-7",16.98787579351
2013-08-16 21:00:00,"Etc/GMT-7",15.378
2013-08-16 22:00:00,"Etc/GMT-7",14.1715759032793
2013-08-16 23:00:00,"Etc/GMT-7",13.269
2013-08-17 00:00:00,"Etc/GMT-7",12.5266955933728
2013-08-17 01:00:00,"Etc/GMT-7",12.11
2013-08-17 02:00:00,"Etc/GMT-7",12.1465167232297
2013-08-17 03:00:00,"Etc/GMT-7",12.304
2013-08-17 04:00:00,"Etc/GMT-7",12.2498625137086
2013-08-17 05:00:00,"Etc/GMT-7",12.11
2013-08-17 06:00:00,"Etc/GMT-7",12.108158221936
2013-08-17 07:00:00,"Etc/GMT-7",12.401
2013-08-17 08:00:00,"Etc/GMT-7",13.1033795985473
2013-08-17 09:00:00,"Etc/GMT-7",14.23
2013-08-17 10:00:00,"Etc/GMT-7",15.6929483838747
2013-08-17 11:00:00,"Etc/GMT-7",17.094
2013-08-17 12:00:00,"Etc/GMT-7",18.094076865954
2013-08-17 13:00:00,"Etc/GMT-7",18.901
2013-08-17 14:00:00,"Etc/GMT-7",19.7004941523093
2013-08-17 15:00:00,"Etc/GMT-7",20.043
2013-08-17 16:00:00,"Etc/GMT-7",19.5079465248089
2013-08-17 17:00:00,"Etc/GMT-7",18.426
2013-08-17 18:00:00,"Etc/GMT-7",17.234469748455
2013-08-17 19:00:00,"Etc/GMT-7",16.046
2013-08-17 20:00:00,"Etc/GMT-7",14.9212994813709
2013-08-17 21:00:00,"Etc/GMT-7",14.038
2013-08-17 22:00:00,"Etc/GMT-7",13.5095823260614
2013-08-17 23:00:00,"Etc/GMT-7",13.076
2013-08-18 00:00:00,"Etc/GMT-7",12.4883712143835
2013-08-18 01:00:00,"Etc/GMT-7",11.916
2013-08-18 02:00:00,"Etc/GMT-7",11.5238078164047
2013-08-18 03:00:00,"Etc/GMT-7",11.041
2013-08-18 04:00:00,"Etc/GMT-7",10.2362725199977
2013-08-18 05:00:00,"Etc/GMT-7",9.472
2013-08-18 06:00:00,"Etc/GMT-7",9.15485210360466
2013-08-18 07:00:00,"Etc/GMT-7",9.275
2013-08-18 08:00:00,"Etc/GMT-7",9.81444406558372
2013-08-18 09:00:00,"Etc/GMT-7",11.139
2013-08-18 10:00:00,"Etc/GMT-7",13.5269966340605
2013-08-18 11:00:00,"Etc/GMT-7",16.523
2013-08-18 12:00:00,"Etc/GMT-7",19.4493193981745
2013-08-18 13:00:00,"Etc/GMT-7",21.473
2013-08-18 14:00:00,"Etc/GMT-7",22.0027257732417
2013-08-18 15:00:00,"Etc/GMT-7",21.569
2013-08-18 16:00:00,"Etc/GMT-7",20.8206525088589
2013-08-18 17:00:00,"Etc/GMT-7",19.758
2013-08-18 18:00:00,"Etc/GMT-7",18.2911641913228
2013-08-18 19:00:00,"Etc/GMT-7",16.618
2013-08-18 20:00:00,"Etc/GMT-7",15.01056572585
2013-08-18 21:00:00,"Etc/GMT-7",13.75
2013-08-18 22:00:00,"Etc/GMT-7",13.0305729052773
2013-08-18 23:00:00,"Etc/GMT-7",12.69
2013-08-19 00:00:00,"Etc/GMT-7",12.4610176530408
2013-08-19 01:00:00,"Etc/GMT-7",12.013
2013-08-19 02:00:00,"Etc/GMT-7",11.1476064825595
2013-08-19 03:00:00,"Etc/GMT-7",10.259
2013-08-19 04:00:00,"Etc/GMT-7",9.72618141672138
2013-08-19 05:00:00,"Etc/GMT-7",9.275
2013-08-19 06:00:00,"Etc/GMT-7",8.69454285055502
2013-08-19 07:00:00,"Etc/GMT-7",8.68
2013-08-19 08:00:00,"Etc/GMT-7",9.94877218105854
2013-08-19 09:00:00,"Etc/GMT-7",12.401
2013-08-19 10:00:00,"Etc/GMT-7",15.5808684252108
2013-08-19 11:00:00,"Etc/GMT-7",18.426
2013-08-19 12:00:00,"Etc/GMT-7",20.0291291180981
2013-08-19 13:00:00,"Etc/GMT-7",20.71
2013-08-19 14:00:00,"Etc/GMT-7",20.9456151023968
2013-08-19 15:00:00,"Etc/GMT-7",20.615
2013-08-19 16:00:00,"Etc/GMT-7",19.5924104723149
2013-08-19 17:00:00,"Etc/GMT-7",18.331
2013-08-19 18:00:00,"Etc/GMT-7",17.2489930083437
2013-08-19 19:00:00,"Etc/GMT-7",16.046
2013-08-19 20:00:00,"Etc/GMT-7",14.4568674943103
2013-08-19 21:00:00,"Etc/GMT-7",13.076
2013-08-19 22:00:00,"Etc/GMT-7",12.4665370144151
2013-08-19 23:00:00,"Etc/GMT-7",12.207
2013-08-20 00:00:00,"Etc/GMT-7",11.7881094480295
2013-08-20 01:00:00,"Etc/GMT-7",11.334
2013-08-20 02:00:00,"Etc/GMT-7",11.0639001934671
2013-08-20 03:00:00,"Etc/GMT-7",10.944
2013-08-20 04:00:00,"Etc/GMT-7",10.8627897781023
2013-08-20 05:00:00,"Etc/GMT-7",10.651
2013-08-20 06:00:00,"Etc/GMT-7",10.2329406941238
2013-08-20 07:00:00,"Etc/GMT-7",9.965
2013-08-20 08:00:00,"Etc/GMT-7",10.2368224454026
2013-08-20 09:00:00,"Etc/GMT-7",11.139
2013-08-20 10:00:00,"Etc/GMT-7",12.6637695242657
2013-08-20 11:00:00,"Etc/GMT-7",14.709
2013-08-20 12:00:00,"Etc/GMT-7",17.0412244575344
2013-08-20 13:00:00,"Etc/GMT-7",18.996
2013-08-20 14:00:00,"Etc/GMT-7",19.9709576455967
2013-08-20 15:00:00,"Etc/GMT-7",20.043
2013-08-20 16:00:00,"Etc/GMT-7",19.4420699600787
2013-08-20 17:00:00,"Etc/GMT-7",18.331
2013-08-20 18:00:00,"Etc/GMT-7",16.8588875140884
2013-08-20 19:00:00,"Etc/GMT-7",15.187
2013-08-20 20:00:00,"Etc/GMT-7",13.5057549835676
2013-08-20 21:00:00,"Etc/GMT-7",12.11
2013-08-20 22:00:00,"Etc/GMT-7",11.207467551641
2013-08-20 23:00:00,"Etc/GMT-7",10.553
2013-08-21 00:00:00,"Etc/GMT-7",9.87824980986831
2013-08-21 01:00:00,"Etc/GMT-7",9.275
2013-08-21 02:00:00,"Etc/GMT-7",8.89615820888577
2013-08-21 03:00:00,"Etc/GMT-7",8.779
2013-08-21 04:00:00,"Etc/GMT-7",8.88374235458863
2013-08-21 05:00:00,"Etc/GMT-7",8.978
2013-08-21 06:00:00,"Etc/GMT-7",8.93899737275972
2013-08-21 07:00:00,"Etc/GMT-7",9.275
2013-08-21 08:00:00,"Etc/GMT-7",10.4971431543725
2013-08-21 09:00:00,"Etc/GMT-7",12.497
2013-08-21 10:00:00,"Etc/GMT-7",15.0329300097503
